2026-02-04 11:23:06 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-12 02:57:15 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-12 02:57:15 | learning_engine | INFO | Loaded 8 patterns, 0 preferences
2026-02-12 02:57:15 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-12 02:57:15 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-12 02:57:15 | task_engine | INFO | [TaskEngine] Processing: önce rapor hazırla sonra maille gönder...
2026-02-12 02:57:15 | security.audit | ERROR | Error logging operation: attempt to write a readonly database
2026-02-12 02:57:15 | task_engine | INFO | Planner route: IntelligentPlanner activated
2026-02-12 02:57:15 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 02:57:15 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 02:57:15 | llm | INFO | LLM_ROUTER provider=openai status=failed reason=error:ConnectError elapsed_ms=45
2026-02-12 02:57:15 | llm | INFO | LLM_ROUTER provider=ollama status=failed reason=error:ConnectError elapsed_ms=1
2026-02-12 02:57:15 | intelligent_planner | INFO | Decomposed task into 2 subtasks
2026-02-12 02:57:15 | intelligent_planner | INFO | Created plan 4b236899: önce rapor hazırla sonra maille gönder
2026-02-12 03:00:54 | telegram | INFO | [8433815573] Osman Emre: bana gönder...
2026-02-12 03:00:54 | agent | INFO | İşleniyor: bana gönder...
2026-02-12 03:00:54 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:00:54 | task_engine | INFO | [TaskEngine] Processing: bana gönder...
2026-02-12 03:00:54 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:54 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:56 | llm | INFO | OpenAI response (31 chars)
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1139
2026-02-12 03:00:56 | task_engine | INFO | No deterministic tasks -> forcing LLM decomposition
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:56 | llm | INFO | OpenAI response (31 chars)
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=646
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:56 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:00:58 | llm | INFO | OpenAI response (170 chars)
2026-02-12 03:00:58 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1738
2026-02-12 03:01:08 | telegram | INFO | [8433815573] Osman Emre: safariyi aç ve kedi resimleri arat...
2026-02-12 03:01:09 | agent | INFO | İşleniyor: safariyi aç ve kedi resimleri arat...
2026-02-12 03:01:09 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:01:09 | task_engine | INFO | [TaskEngine] Processing: safariyi aç ve kedi resimleri arat...
2026-02-12 03:01:09 | task_engine | INFO | Complex query detected - Forcing LLM decomposition
2026-02-12 03:01:09 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:09 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:10 | llm | INFO | OpenAI response (22 chars)
2026-02-12 03:01:10 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=956
2026-02-12 03:01:10 | task_engine | INFO | No deterministic tasks -> forcing LLM decomposition
2026-02-12 03:01:10 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:10 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:11 | llm | INFO | OpenAI response (267 chars)
2026-02-12 03:01:11 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1538
2026-02-12 03:01:11 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:11 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:01:13 | llm | INFO | OpenAI response (163 chars)
2026-02-12 03:01:13 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=2100
2026-02-12 03:02:27 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-12 03:02:27 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-12 03:02:27 | learning_engine | INFO | Loaded 10 patterns, 0 preferences
2026-02-12 03:02:27 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-12 03:02:27 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-12 03:02:27 | task_engine | INFO | [TaskEngine] Processing: önce rapor hazırla sonra maille gönder...
2026-02-12 03:02:27 | security.audit | ERROR | Error logging operation: attempt to write a readonly database
2026-02-12 03:02:27 | task_engine | INFO | Planner route: IntelligentPlanner activated
2026-02-12 03:02:27 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:02:27 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:02:27 | llm | INFO | LLM_ROUTER provider=openai status=failed reason=error:ConnectError elapsed_ms=58
2026-02-12 03:02:27 | llm | INFO | LLM_ROUTER provider=ollama status=failed reason=error:ConnectError elapsed_ms=0
2026-02-12 03:02:27 | intelligent_planner | INFO | Decomposed task into 2 subtasks
2026-02-12 03:02:27 | intelligent_planner | INFO | Created plan f841151b: önce rapor hazırla sonra maille gönder
2026-02-12 03:02:27 | task_engine | INFO | All tasks are non-tool actions: ['chat', 'chat'] → chat fallback
2026-02-12 03:11:26 | main | INFO | Setup required: No LLM provider configured
2026-02-12 03:12:12 | main | INFO | Setup cancelled by user
2026-02-12 03:20:48 | main | INFO | Setup required: No LLM provider configured
2026-02-12 03:21:10 | apple_setup_wizard | INFO | Populating models for provider: openai
2026-02-12 03:21:10 | apple_setup_wizard | INFO | Cloud provider models: ['gpt-4o', 'gpt-4o-mini', 'gpt-4-turbo', 'gpt-3.5-turbo']
2026-02-12 03:21:10 | apple_setup_wizard | INFO | Selected model: gpt-4o
2026-02-12 03:21:14 | apple_setup_wizard | INFO | Starting connection test for openai
2026-02-12 03:21:27 | apple_setup_wizard | INFO | Configuration saved: LLM=openai, Model=gpt-4o
2026-02-12 03:21:27 | apple_setup_wizard | INFO | Settings.json updated
2026-02-12 03:21:27 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-12 03:21:27 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-12 03:21:27 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-12 03:21:27 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-12 03:21:27 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-12 03:21:27 | notifications | INFO | Smart Notification System initialized
2026-02-12 03:21:27 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-12 03:21:27 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-12 03:21:27 | advanced_security | INFO | Advanced Security System initialized
2026-02-12 03:21:27 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-12 03:21:27 | fast_response | INFO | Fast Response System initialized
2026-02-12 03:21:27 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-12 03:21:27 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-12 03:21:27 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-12 03:21:27 | ui.tray | INFO | Tray icon initialized
2026-02-12 03:21:27 | main | INFO | Agent başlatılıyor...
2026-02-12 03:21:27 | agent | INFO | Agent başlatılıyor...
2026-02-12 03:21:27 | agent | INFO | Temel motorlar hazır
2026-02-12 03:21:27 | agent | INFO | 🔧 Arka plan servisleri başlatılıyor...
2026-02-12 03:21:27 | tool_health | INFO | Initializing tool health checks...
2026-02-12 03:21:27 | tool_health | INFO | Tool health check initialization complete
2026-02-12 03:21:27 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-12 03:21:31 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-12 03:21:36 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-12 03:21:36 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-12 03:21:36 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-12 03:21:36 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-12 03:21:36 | connection_pool | INFO | Connection pools initialized
2026-02-12 03:21:36 | agent | INFO | ✅ Tüm servisler başarıyla aktif edildi.
2026-02-12 03:21:36 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-12 03:21:36 | proactive_scheduler | INFO | ProactiveScheduler initialized
2026-02-12 03:21:36 | proactive_scheduler | INFO |  Scheduler started
2026-02-12 03:21:36 | proactive_scheduler | INFO | 📅 Scheduled daily job 'morning_briefing' at 08:00
2026-02-12 03:21:36 | briefing_scheduler | INFO | 📅 Morning briefing scheduled for 08:00 daily
2026-02-12 03:21:36 | proactive_scheduler | INFO | 🔁 Scheduled interval job 'system_health_checks' every 30 min
2026-02-12 03:21:36 | main | INFO | ✓ Proactive Intelligence aktif
2026-02-12 03:21:36 | main | INFO | ✅ Wiqo Engine hazır
2026-02-12 03:21:36 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-12 03:21:36 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-12 03:21:36 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-12 03:21:36 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-12 03:21:36 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-12 03:21:36 | telegram.ext.Application | INFO | Application started
2026-02-12 03:21:36 | main | INFO | ✓ Telegram bot hazır
2026-02-12 03:21:44 | telegram | INFO | [8433815573] Osman Emre: wiqo...
2026-02-12 03:21:45 | agent | INFO | İşleniyor: wiqo...
2026-02-12 03:21:45 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:21:45 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-12 03:21:45 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-12 03:21:45 | task_engine | INFO | [TaskEngine] Processing: wiqo...
2026-02-12 03:21:45 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:21:45 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:21:46 | llm | INFO | OpenAI response (40 chars)
2026-02-12 03:21:46 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=977
2026-02-12 03:21:53 | telegram | INFO | [8433815573] Osman Emre: safariyi aç ve kedi resimleri arat...
2026-02-12 03:21:53 | agent | INFO | İşleniyor: safariyi aç ve kedi resimleri arat...
2026-02-12 03:21:53 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:21:53 | task_engine | INFO | [TaskEngine] Processing: safariyi aç ve kedi resimleri arat...
2026-02-12 03:21:53 | task_engine | INFO | Cognitive Bypass: Direct-Route active for multi_task
2026-02-12 03:21:53 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:21:53 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-12 03:21:53 | task_executor | INFO | Task open_app completed in 0.09s
2026-02-12 03:21:54 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:21:54 | task_executor | INFO | Executing open_url with params: {'url': 'https://www.google.com/search?q=kedi+resimleri'}
2026-02-12 03:21:54 | task_executor | INFO | Task open_url completed in 0.17s
2026-02-12 03:22:13 | telegram | INFO | [8433815573] Osman Emre: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:13 | agent | INFO | İşleniyor: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:13 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:22:13 | task_engine | INFO | [TaskEngine] Processing: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:13 | task_engine | INFO | Cognitive Bypass: Direct-Route active for multi_task
2026-02-12 03:22:13 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:22:13 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-12 03:22:13 | task_executor | INFO | Task open_app completed in 0.12s
2026-02-12 03:22:13 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:22:14 | task_executor | INFO | Executing open_url with params: {'url': 'https://www.google.com/search?q=kedi+resimleri'}
2026-02-12 03:22:14 | task_executor | INFO | Task open_url completed in 0.10s
2026-02-12 03:22:32 | telegram | INFO | [8433815573] Osman Emre: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:33 | agent | INFO | İşleniyor: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:33 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:22:33 | task_engine | INFO | [TaskEngine] Processing: safariyi aç ve kedi resimleri arat. rastgele bi ke...
2026-02-12 03:22:33 | task_engine | INFO | Cognitive Bypass: Direct-Route active for multi_task
2026-02-12 03:22:33 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:22:33 | task_executor | INFO | Executing open_app with params: {'app_name': 'Safari'}
2026-02-12 03:22:33 | task_executor | INFO | Task open_app completed in 0.10s
2026-02-12 03:22:33 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:22:34 | task_executor | INFO | Executing open_url with params: {'url': 'https://www.google.com/search?q=kedi+resimleri'}
2026-02-12 03:22:34 | task_executor | INFO | Task open_url completed in 0.10s
2026-02-12 03:22:59 | telegram | INFO | [8433815573] Osman Emre: youtube aç ve özlem özdil şarkısı aç...
2026-02-12 03:23:00 | agent | INFO | İşleniyor: youtube aç ve özlem özdil şarkısı aç...
2026-02-12 03:23:00 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:23:00 | task_engine | INFO | [TaskEngine] Processing: youtube aç ve özlem özdil şarkısı aç...
2026-02-12 03:23:00 | task_engine | INFO | Complex query detected - Forcing LLM decomposition
2026-02-12 03:23:00 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:00 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:02 | llm | INFO | OpenAI response (124 chars)
2026-02-12 03:23:02 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1989
2026-02-12 03:23:02 | task_engine | INFO | No deterministic tasks -> forcing LLM decomposition
2026-02-12 03:23:02 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:02 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:03 | llm | INFO | OpenAI response (124 chars)
2026-02-12 03:23:03 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1318
2026-02-12 03:23:03 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:03 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:23:05 | llm | INFO | OpenAI response (155 chars)
2026-02-12 03:23:05 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1663
2026-02-12 03:23:15 | telegram | INFO | [8433815573] Osman Emre: youtube aç...
2026-02-12 03:23:16 | agent | INFO | İşleniyor: youtube aç...
2026-02-12 03:23:16 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:23:16 | task_engine | INFO | [TaskEngine] Processing: youtube aç...
2026-02-12 03:23:16 | task_engine | INFO | Cognitive Bypass: Direct-Route active for open_url
2026-02-12 03:23:16 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:23:16 | task_executor | INFO | Executing open_url with params: {'url': 'https://youtube.com'}
2026-02-12 03:23:16 | task_executor | INFO | Task open_url completed in 0.11s
2026-02-12 03:42:01 | security.audit | INFO | Audit database initialized at /Users/emrekoca/Desktop/bot/.wiqo_audit/audit.db
2026-02-12 03:45:15 | main | INFO | Setup required: No LLM provider configured
2026-02-12 03:45:37 | apple_setup_wizard | INFO | Populating models for provider: openai
2026-02-12 03:45:37 | apple_setup_wizard | INFO | Cloud provider models: ['gpt-4o', 'gpt-4o-mini', 'gpt-4-turbo', 'gpt-3.5-turbo']
2026-02-12 03:45:37 | apple_setup_wizard | INFO | Selected model: gpt-4o
2026-02-12 03:45:45 | apple_setup_wizard | INFO | Starting connection test for openai
2026-02-12 03:45:58 | apple_setup_wizard | INFO | Configuration saved: LLM=openai, Model=gpt-4o
2026-02-12 03:45:58 | apple_setup_wizard | INFO | Settings.json updated
2026-02-12 03:45:59 | memory | INFO | Memory database initialized at /Users/emrekoca/.config/cdacs-bot/memory.db
2026-02-12 03:45:59 | learning_engine | INFO | Loaded 0 patterns, 0 preferences
2026-02-12 03:45:59 | learning_engine | INFO | Learning engine initialized: /Users/emrekoca/.wiqo/learning.db
2026-02-12 03:45:59 | speed_optimizer | INFO | Speed optimizer initialized
2026-02-12 03:45:59 | analytics | INFO | Advanced Analytics Engine initialized
2026-02-12 03:45:59 | notifications | INFO | Smart Notification System initialized
2026-02-12 03:45:59 | intelligent_planner | INFO | Intelligent Planner initialized
2026-02-12 03:45:59 | predictive_maintenance | INFO | Predictive Maintenance Engine initialized
2026-02-12 03:45:59 | advanced_security | INFO | Advanced Security System initialized
2026-02-12 03:45:59 | self_improvement | INFO | Self-Improvement Engine initialized
2026-02-12 03:45:59 | fast_response | INFO | Fast Response System initialized
2026-02-12 03:45:59 | llm_optimizer | INFO | LLM Optimizer initialized
2026-02-12 03:45:59 | response_cache | INFO | Response Cache initialized (max_size=500, ttl=3600s)
2026-02-12 03:45:59 | quick_intent | INFO | Quick Intent Detector initialized
2026-02-12 03:45:59 | ui.tray | INFO | Tray icon initialized
2026-02-12 03:45:59 | main | INFO | Agent başlatılıyor...
2026-02-12 03:45:59 | agent | INFO | Agent başlatılıyor...
2026-02-12 03:45:59 | agent | INFO | Temel motorlar hazır
2026-02-12 03:45:59 | agent | INFO | 🔧 Arka plan servisleri başlatılıyor...
2026-02-12 03:45:59 | tool_health | INFO | Initializing tool health checks...
2026-02-12 03:45:59 | tool_health | INFO | Tool health check initialization complete
2026-02-12 03:45:59 | session_manager | INFO | Session manager initialized: /Users/emrekoca/.wiqo/sessions
2026-02-12 03:46:03 | model_manager | INFO | Shared embedding model starting to load (sentence-transformers/all-MiniLM-L6-v2)
2026-02-12 03:46:07 | model_manager | INFO | Shared embedding model loaded successfully
2026-02-12 03:46:07 | semantic_memory | INFO | Semantic memory linked to shared embedder
2026-02-12 03:46:07 | knowledge_base | INFO | Knowledge base linked to shared embedder
2026-02-12 03:46:07 | connection_pool | INFO | HTTP connection pool initialized (20 max connections)
2026-02-12 03:46:07 | connection_pool | INFO | Connection pools initialized
2026-02-12 03:46:07 | agent | INFO | ✅ Tüm servisler başarıyla aktif edildi.
2026-02-12 03:46:07 | agent | INFO |  Agent hazır - Autonomous mode active
2026-02-12 03:46:07 | proactive_scheduler | INFO | ProactiveScheduler initialized
2026-02-12 03:46:07 | proactive_scheduler | INFO |  Scheduler started
2026-02-12 03:46:07 | proactive_scheduler | INFO | 📅 Scheduled daily job 'morning_briefing' at 08:00
2026-02-12 03:46:07 | briefing_scheduler | INFO | 📅 Morning briefing scheduled for 08:00 daily
2026-02-12 03:46:07 | proactive_scheduler | INFO | 🔁 Scheduled interval job 'system_health_checks' every 30 min
2026-02-12 03:46:07 | main | INFO | ✓ Proactive Intelligence aktif
2026-02-12 03:46:07 | main | INFO | ✅ Wiqo Engine hazır
2026-02-12 03:46:07 | telegram | INFO | Proactive commands registered (schedule, briefing, alerts)
2026-02-12 03:46:07 | telegram | INFO | Extended commands registered (code, email, parallel, etc.)
2026-02-12 03:46:07 | telegram | INFO | Voice handler registered (Phase 13.1 + 13.2)
2026-02-12 03:46:07 | telegram | INFO | Browser commands registered (Phase 14)
2026-02-12 03:46:07 | telegram | INFO | Handler'lar kaydedildi ve approval callback ayarlandi
2026-02-12 03:46:07 | telegram.ext.Application | INFO | Application started
2026-02-12 03:46:08 | main | INFO | ✓ Telegram bot hazır
2026-02-12 03:51:14 | telegram | INFO | [8433815573] Osman Emre: ne yapıyorsun...
2026-02-12 03:51:14 | agent | INFO | İşleniyor: ne yapıyorsun...
2026-02-12 03:51:14 | agent | INFO | Intent: question (requires_llm=False) -> routed_to=task_engine
2026-02-12 03:51:14 | security.audit | INFO | Audit database initialized at /Users/emrekoca/.config/cdacs-bot/audit.db
2026-02-12 03:51:14 | task_engine | INFO | Task Engine and Intelligence engines initialized successfully
2026-02-12 03:51:14 | task_engine | INFO | [TaskEngine] Processing: ne yapıyorsun...
2026-02-12 03:51:14 | task_engine | INFO | Cognitive Bypass: Direct-Route active for take_screenshot
2026-02-12 03:51:14 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:51:14 | task_executor | INFO | Executing take_screenshot with params: {'filename': 'wiqo_durum'}
2026-02-12 03:51:14 | task_executor | INFO | Task take_screenshot completed in 0.31s
2026-02-12 03:51:24 | telegram | INFO | [8433815573] Osman Emre: bana sakin bir müzik a....
2026-02-12 03:51:24 | agent | INFO | İşleniyor: bana sakin bir müzik a....
2026-02-12 03:51:24 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:51:24 | task_engine | INFO | [TaskEngine] Processing: bana sakin bir müzik a....
2026-02-12 03:51:24 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:24 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:26 | llm | INFO | OpenAI response (222 chars)
2026-02-12 03:51:26 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1816
2026-02-12 03:51:40 | telegram | INFO | [8433815573] Osman Emre: youtube aç ve müzik aç sakin bir müzik...
2026-02-12 03:51:41 | agent | INFO | İşleniyor: youtube aç ve müzik aç sakin bir müzik...
2026-02-12 03:51:41 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:51:41 | task_engine | INFO | [TaskEngine] Processing: youtube aç ve müzik aç sakin bir müzik...
2026-02-12 03:51:41 | task_engine | INFO | Complex query detected - Forcing LLM decomposition
2026-02-12 03:51:41 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:41 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:42 | llm | INFO | OpenAI response (2 chars)
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=788
2026-02-12 03:51:42 | task_engine | INFO | No deterministic tasks -> forcing LLM decomposition
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:42 | llm | INFO | OpenAI response (2 chars)
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=500
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:42 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:51:44 | llm | INFO | OpenAI response (159 chars)
2026-02-12 03:51:44 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1491
2026-02-12 03:52:50 | telegram | INFO | [8433815573] Osman Emre: benim için düzenlenebilir bir portfolyo sitesi yap...
2026-02-12 03:52:50 | agent | INFO | İşleniyor: benim için düzenlenebilir bir portfolyo sitesi yap...
2026-02-12 03:52:50 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:52:50 | task_engine | INFO | [TaskEngine] Processing: benim için düzenlenebilir bir portfolyo sitesi yap...
2026-02-12 03:52:50 | task_engine | INFO | Planner route: IntelligentPlanner activated
2026-02-12 03:52:50 | intelligent_planner | INFO | Decomposed task into 1 subtasks
2026-02-12 03:52:50 | intelligent_planner | INFO | Created plan 4f554945: benim için düzenlenebilir bir portfolyo sitesi yap. react ile yap
2026-02-12 03:52:50 | task_engine | INFO | Executing 1 tasks in parallel
2026-02-12 03:52:50 | task_executor | INFO | Executing open_app with params: {}
2026-02-12 03:52:50 | task_executor | ERROR | Task open_app execution error: open_app() missing 1 required positional argument: 'app_name'
2026-02-12 03:53:04 | telegram | INFO | [8433815573] Osman Emre: benim için düzenlenebilir bir portfolyo sitesi ya...
2026-02-12 03:53:05 | agent | INFO | İşleniyor: benim için düzenlenebilir bir portfolyo sitesi ya...
2026-02-12 03:53:05 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:53:05 | task_engine | INFO | [TaskEngine] Processing: benim için düzenlenebilir bir portfolyo sitesi ya...
2026-02-12 03:53:05 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:53:05 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:53:07 | llm | INFO | OpenAI response (272 chars)
2026-02-12 03:53:07 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=2255
2026-02-12 03:53:21 | telegram | INFO | [8433815573] Osman Emre: başlat...
2026-02-12 03:53:22 | agent | INFO | İşleniyor: başlat...
2026-02-12 03:53:22 | agent | INFO | Intent: unknown (requires_llm=True) -> routed_to=task_engine
2026-02-12 03:53:22 | task_engine | INFO | [TaskEngine] Processing: başlat...
2026-02-12 03:53:22 | llm | INFO | LLM_ROUTER provider=groq status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:53:22 | llm | INFO | LLM_ROUTER provider=gemini status=skipped reason=missing_credentials elapsed_ms=0
2026-02-12 03:53:24 | llm | INFO | OpenAI response (274 chars)
2026-02-12 03:53:24 | llm | INFO | LLM_ROUTER provider=openai status=success reason=ok elapsed_ms=1862
2026-02-12 03:53:51 | telegram | INFO | [8433815573] Osman Emre: kediler için sosyal medya website yap html css js ...
